OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure/MeasureValue,DrainageAreaMeasure/MeasureUnitCode,ContributingDrainageAreaMeasure/MeasureValue,ContributingDrainageAreaMeasure/MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure/MeasureValue,HorizontalAccuracyMeasure/MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure/MeasureValue,VerticalMeasure/MeasureUnitCode,VerticalAccuracyMeasure/MeasureValue,VerticalAccuracyMeasure/MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,LocalAqfrName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure/MeasureValue,WellDepthMeasure/MeasureUnitCode,WellHoleDepthMeasure/MeasureValue,WellHoleDepthMeasure/MeasureUnitCode,ProviderName
CEDEN,California State Water Resources Control Board,CEDEN-205R01902,Sabercat Creek approx 100m east of Via Orinda,River/Stream,,18050004,,,,,37.5270000000,-121.9370000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,001,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-205R02474,Wildwood Park in Saratoga,River/Stream,,18050003,,,,,37.2583000000,-122.0340000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,085,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-205R03530,Los Gatos Creek at Lark Ave,River/Stream,,18050003,,,,,37.2519000000,-121.9640000000,,,,Unknown,NAD83,,,,,,,US,06,085,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-205R03562,Saratoga Creek at Highway 9 and Tollgate Rd,River/Stream,Reach adjacent to Highway 9,18050003,,,,,37.2523000000,-122.0450000000,,,,Unknown,NAD83,,,,,,,US,06,085,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-205R04514,Zone 6 Line G approx 550 m upstream of Automall Pkwy,River/Stream,,18050004,,,,,37.5098000000,-121.9700000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,001,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-205R04911,Plummer Creek approx 80m upstream of Birch St,River/Stream,,18050004,,,,,37.5353000000,-122.0230000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,001,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-205R04958,Laguna Creek approx 150m below confluence with Zone 6 Line J,River/Stream,,18050004,,,,,37.5089000000,-121.9510000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,001,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-205R05122,Sabercat Creek upstream of Roberts Ave,River/Stream,,18050004,,,,,37.5266000000,-121.9530000000,,,,Unknown,NAD83,,,,,,,US,06,001,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-205R05302,Zone 6 Line G approx 150 m downstream of Valpey Park Ave.,River/Stream,,18050004,,,,,37.5193000000,-121.9730000000,,,,Unknown,NAD83,,,,,,,US,06,001,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-205STE095,Stevens Creek across from Sycamore Group Area,River/Stream,,18050003,,,,,37.2827000000,-122.0750000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,085,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-206R02816,Refugio Creek east of Scupper Court,River/Stream,,18050002,,,,,37.9942000000,-122.2390000000,,,,Unknown,NAD83,,,,,,,US,06,013,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-206R02903,Wildcat Creek approx. 150 m upstream of Marin Ave,River/Stream,,18050002,,,,,37.9520000000,-122.3220000000,,,,Unknown,NAD83,,,,,,,US,06,013,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-206R02907,San Pablo Creek 400 m northwest of Miner Rd,River/Stream,,18050002,,,,,37.8928000000,-122.2000000000,,,,Unknown,NAD83,,,,,,,US,06,013,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-206SON300,Sonoma Creek below Adobe Cyn. Rd.,River/Stream,,18050002,,,,,38.4426000000,-122.5310000000,,,,Unknown,NAD83,198,m,,,Other,UNKWN,US,06,097,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-207KIR020,Kirker Creek at Floodway,River/Stream,,18050001,,,,,38.0165000000,-121.8390000000,,,,Unknown,WGS84,,,,,,,US,06,013,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-207R02075,"San Ramon Creek, 240m ENE of Danville Blvd and Vine Lane intersection",River/Stream,,18050001,,,,,37.8633000000,-122.0380000000,,,,GPS-Unspecified,WGS84,,,,,,,US,06,013,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-207R02379,"Confluence of Walnut and Moraga Creeks, 40m of the end of Bradley Avenue",River/Stream,,18050001,,,,,37.9062000000,-122.0570000000,,,,GPS-Unspecified,WGS84,,,,,,,US,06,013,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-207R02615,"Walnut Creek, 60m S of Concord Avenue nr Via De Mercados",River/Stream,,18050001,,,,,37.9799000000,-122.0520000000,,,,GPS-Unspecified,UNKWN,,,,,,,US,06,013,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-207R02871,Walnut Creek north of Willow Pass Rd,River/Stream,,18050001,,,,,37.9679000000,-122.0550000000,,,,Unknown,NAD83,,,,,,,US,06,013,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-207R02884,"Sycamore Creek, 75m N of Barrenger Drive and Chadbourne Drive intersection curve",River/Stream,,18050001,,,,,37.8016000000,-121.9370000000,,,,GPS-Unspecified,WGS84,,,,,,,US,06,013,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-207R02891,"Las Trampas, near the intersection of Reliez Station Rd and La Canada",River/Stream,,18050001,,,,,37.8871000000,-122.0970000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,013,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-207R03087,"Sycamore Creek, 40m S of Pepperwood Drive and Pepperwood Lane intersection",River/Stream,,18050001,,,,,37.8302000000,-121.9170000000,,,,GPS-Unspecified,WGS84,,,,,,,US,06,013,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-207R03191,"Galindo Creek, in Markham Nature Area, 45m NW of end of Mc Ewing Court",River/Stream,,18050001,,,,,37.9618000000,-122.0060000000,,,,GPS-Unspecified,WGS84,,,,,,,US,06,013,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-207R03348,Cow Creek south of El Capitan Dr.,River/Stream,,18050001,,,,,37.7997000000,-121.9770000000,,,,Unknown,NAD83,,,,,,,US,06,013,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-207R03383,Tributary of Walnut Creek northwest of Esperanza Dr.,River/Stream,,18050001,,,,,37.9920000000,-122.0280000000,,,,Unknown,NAD83,,,,,,,US,06,013,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-207R03403,"Walnut Creek, near the intersection of Civic Dr and S Carlback Ave",River/Stream,,18050001,,,,,37.9031000000,-122.0590000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,013,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-207R03435,"Donner Creek, 200m S of end of Regency Drive",River/Stream,,18050001,,,,,37.9203000000,-121.9270000000,,,,GPS-Unspecified,WGS84,,,,,,,US,06,013,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-207WAL020,Walnut Creek @ Concord Ave O.C.,River/Stream,,18050001,,,,,37.9806000000,-122.0520000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,013,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-304APT,Aptos Creek at Spreckles Drive,River/Stream,,18060015,,,,,36.9739000000,-121.9030000000,,,,Unknown,NAD83,,,,,,,US,06,087,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-304GAZ,Gazos Creek Lagoon at Highway 1,River/Stream,,18050006,,,,,37.1658000000,-122.3600000000,,,,Unknown,NAD83,,,,,,,US,06,081,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-304LOR,San Lorenzo Estuary at Laurel Street,River/Stream,,18060015,,,,,36.9697000000,-122.0220000000,,,,Unknown,NAD83,,,,,,,US,06,087,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-304SCO,Scott Creek Lagoon at Highway 1,River/Stream,,18050006,,,,,37.0405000000,-122.2280000000,,,,Unknown,NAD83,,,,,,,US,06,087,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-304SOK,Soquel Creek at Knob Hill Parking Lot,River/Stream,,18060015,,,,,36.9801000000,-121.9560000000,,,,Unknown,NAD83,0,ft,,,Other,UNKWN,US,06,087,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-304WAD,Waddell Creek Lagoon at Highway 1,River/Stream,,18050006,,,,,37.0964000000,-122.2770000000,,,,Unknown,NAD83,,,,,,,US,06,087,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-305THU,Pajaro River at Thurwachter Bridge,River/Stream,,18060002,,,,,36.8798000000,-121.7920000000,,,,Unknown,NAD83,,,,,,,US,06,053,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-307CML,Carmel River at Highway 1,River/Stream,,18060006,,,,,36.5364000000,-121.9120000000,,,,Unknown,NAD83,,,,,,,US,06,053,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-308BSR,Big Sur River at Andrew Molera foot bridge,River/Stream,,18060006,,,,,36.2866000000,-121.8430000000,,,,Unknown,NAD83,,,,,,,US,06,053,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-308LSR,Little Sur River @ Hwy 1,River/Stream,"Sample is collected from Highway 1 bridge, no public access",18060006,,,,,36.3328000000,-121.8840000000,,,,Unknown,NAD83,,,,,,,US,06,053,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-308ROCBBQ,Rocky Creek ~1.7mi above Hwy 1,River/Stream,,18060006,,,,,36.3781000000,-121.8860000000,,,,GPS-Unspecified,NAD83,110,m,,,Other,UNKWN,US,06,053,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-308WLO,Willow Creek at Highway 1,River/Stream,,18060006,,,,,35.8937000000,-121.4600000000,,,,Unknown,NAD83,,,,,,,US,06,053,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-309ALD,Salinas Reclamation Canal @ Boranda Rd,River/Stream,,18060015,,,,,36.6902000000,-121.6800000000,,,,Unknown,NAD83,,,,,,,US,06,053,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-309ALG,Salinas Reclamation Canal @ La Guardia,River/Stream,,18060005,,,,,36.6568000000,-121.6140000000,,,,Unknown,NAD83,,,,,,,US,06,053,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-309CCD,Chualar Creek west of Highway 101,River/Stream,west of Highway 101,18060005,,,,,36.5597000000,-121.5100000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,053,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-309DAV,Salinas River at Davis Road,River/Stream,,18060005,,,,,36.6468000000,-121.7010000000,,,,Unknown,NAD83,,,,,,,US,06,053,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-309ESP,Espinosa Slough upstream of Alisal Slough,River/Stream,,18060015,,,,,36.7368000000,-121.7340000000,,,,Unknown,NAD83,,,,,,,US,06,053,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-309HRT,Alisal Creek @ Hartnell Rd dogleg,Other-Surface Water,,18060005,,,,,36.6407000000,-121.5790000000,,,,Unknown,NAD83,,,,,,,US,06,053,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-309JON,Salinas Reclamation Canal @ San Jon Rd,River/Stream,,18060015,,,,,36.7025000000,-121.7090000000,,,,Unknown,NAD83,,,,,,,US,06,053,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-309OLD,Old Salinas River at Monterey Dunes Way,Estuary,,18060015,,,,,36.7723000000,-121.7880000000,,,,Unknown,NAD83,,,,,,,US,06,053,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-309PS0520,Vaqueros Creek ~5.1mi above Arroyo Seco,River/Stream,,18060005,,,,,36.2077000000,-121.3240000000,,,,Unknown,NAD83,,,,,,,US,06,053,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-309QUI,Quail Creek @ Hwy 101,River/Stream,,18060005,,,,,36.6096000000,-121.5610000000,,,,Unknown,NAD83,,,,,,,US,06,053,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-309SLCAAS,Santa Lucia Creek ~1mi above Arroyo Seco,River/Stream,,18060005,,,,,36.2196000000,-121.4820000000,,,,Unknown,NAD83,341,m,,,Other,UNKWN,US,06,053,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-309TDW,Tembladero Slough at Monterey Dunes Way,River/Stream,,18060015,,,,,36.7722000000,-121.7870000000,,,,Unknown,NAD83,,,,,,,US,06,053,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-309TEH,Tembladero Slough @ Haro,River/Stream,,18060015,,,,,36.7593000000,-121.7550000000,,,,Unknown,NAD83,,,,,,,US,06,053,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-309-TEMBL-32,Tembladero Slough Hwy 183,Other-Surface Water,Tembladero Slough Hwy 183,18060015,,,,,36.7517000000,-121.7420000000,,,,Unknown,WGS84,,,,,,,US,06,053,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-310ADC,Arroyo de la Cruz at Highway 1,River/Stream,,18060006,,,,,35.7083000000,-121.3030000000,,,,Unknown,NAD83,,,,,,,US,06,079,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-310ARG,Arroyo Grande Creek at 22nd Street,River/Stream,,18060006,,,,,35.0952000000,-120.6060000000,,,,Unknown,NAD83,,,,,,,US,06,079,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-310PIS,"Pismo Creek above Highway 101, Frady Lane Bridge",River/Stream,,18060006,,,,,35.1403000000,-120.6350000000,,,,Unknown,NAD83,,,,,,,US,06,079,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-310PS0478,San Luis Obispo Creek above S. Higuera St.,River/Stream,,18060006,,,,,35.2319000000,-120.6890000000,,,,Unknown,NAD83,,,,,,,US,06,079,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-310SLB,San Luis Obispo Creek at San Luis Bay Drive,River/Stream,,18060006,,,,,35.1883000000,-120.7180000000,,,,Unknown,NAD83,,,,,,,US,06,079,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-310SRO,Santa Rosa Ck at Moonstone Beach Drive,River/Stream,,18060006,,,,,35.5680000000,-121.1030000000,,,,Unknown,NAD83,,,,,,,US,06,079,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-310SSC,San Simeon Creek at State Park foot bridge,River/Stream,,18060006,,,,,35.5945000000,-121.1210000000,,,,Unknown,NAD83,,,,,,,US,06,079,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-310TUR,Warden Creek @ Turi Road,River/Stream,,18060006,,,,,35.3024000000,-120.7760000000,,,,Unknown,WGS84,,,,,,,US,06,079,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-310TWB,Chorro Creek at South Bay Boulevard,River/Stream,,18060006,,,,,35.3542000000,-120.8270000000,,,,Unknown,NAD83,,,,,,,US,06,079,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-310UCR,Chorro Creek @ upper Chorro Creek Ecological Reserve,River/Stream,,18060006,,,,,35.3386000000,-120.7680000000,,,,Unknown,NAD83,,,,,,,US,06,079,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-312BCC,Bradley Canyon Creek @ culvert,River/Stream,,18060008,,,,,34.9354000000,-120.3560000000,,,,Unknown,NAD83,,,,,,,US,06,083,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-312GVS,Green Valley @ Simas Rd,River/Stream,,18060008,,,,,34.9420000000,-120.5570000000,,,,Unknown,NAD83,,,,,,,US,06,083,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-312MSD,Main Street Canal at Main Street Crossing,River/Stream,,18060008,,,,,34.9552000000,-120.4870000000,,,,Unknown,NAD83,,,,,,,US,06,083,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-312MZCDBC,Manzana Creek ~0.5mi above Davy Brown Creek,River/Stream,,18060008,,,,,34.7704000000,-119.9370000000,,,,Unknown,NAD83,1793,ft,,,Other,UNKWN,US,06,083,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-312OFC,Oso Flaco Creek at Oso Flaco Lake Road,River/Stream,,18060006,,,,,35.0164000000,-120.5860000000,,,,Unknown,NAD83,,,,,,,US,06,079,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-312ORC,Orcutt Creek at sand plant above Santa Maria River,River/Stream,,18060008,,,,,34.9576000000,-120.6310000000,,,,Unknown,NAD83,,,,,,,US,06,083,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-312ORI,Orcutt Creek @ Hwy 1,River/Stream,,18060008,,,,,34.9414000000,-120.5730000000,,,,Unknown,NAD83,,,,,,,US,06,083,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-312SMA,Santa Maria River above Estuary,River/Stream,,18060008,,,,,34.9638000000,-120.6420000000,,,,Unknown,NAD83,,,,,,,US,06,083,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-313SAI,San Antonio Creek at San Antonio Rd West,River/Stream,,18060009,,,,,34.7823000000,-120.5300000000,,,,Unknown,NAD83,,,,,,,US,06,083,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-314SAL,Salsipuedes Creek @ Santa Rosa Rd,River/Stream,,18060010,,,,,34.6218000000,-120.4210000000,,,,Unknown,NAD83,,,,,,,US,06,083,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-314SYC,Santa Ynez River d/s Lake Cachuma at Highway 154,River/Stream,,18060010,,,,,34.5880000000,-120.0270000000,,,,Unknown,NAD83,,,,,,,US,06,083,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-314SYF,Santa Ynez River at Floradale Rd,River/Stream,,18060010,,,,,34.6721000000,-120.4920000000,,,,Unknown,NAD83,,,,,,,US,06,083,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-314SYI,Santa Ynez River at Highway 101,River/Stream,,18060010,,,,,34.6062000000,-120.1930000000,,,,Unknown,NAD83,,,,,,,US,06,083,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-314SYL,Santa Ynez River at Highway 246,River/Stream,,18060010,,,,,34.6439000000,-120.4300000000,,,,Unknown,NAD83,,,,,,,US,06,083,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-314SYN,Santa Ynez River at 13th Street,River/Stream,"Sample site is located on Vandenberg Air force Base property, access permission required",18060010,,,,,34.6766000000,-120.5530000000,,,,Unknown,NAD83,,,,,,,US,06,083,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-314SYP,Santa Ynez River at Paradise Road,River/Stream,,18060010,,,,,34.5462000000,-119.7760000000,,,,Unknown,NAD83,,,,,,,US,06,083,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-315ABU,Arroyo Burro at Cliff Drive,River/Stream,,18060013,,,,,34.4051000000,-119.7390000000,,,,Unknown,NAD83,,,,,,,US,06,083,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-315ANN,Glenn Annie Creek at Los Carneros Road,River/Stream,,18060013,,,,,34.4321000000,-119.8580000000,,,,Unknown,NAD83,,,,,,,US,06,083,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-315APC,Arroyo Paredon Creek at Via Real,River/Stream,,18060013,,,,,34.4142000000,-119.5560000000,,,,Unknown,NAD83,,,,,,,US,06,083,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-315ATA,Atascadero Creek at Ward Drive,River/Stream,,18060013,,,,,34.4235000000,-119.8190000000,,,,Unknown,NAD83,,,,,,,US,06,083,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-315ATU,Atascadero Creek @ Patterson Avenue,River/Stream,,18060013,,,,,34.4251000000,-119.8090000000,,,,Unknown,NAD83,,,,,,,US,06,083,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-315BEL,Bell Ck on Bacara Resort Access Road,River/Stream,,18060013,,,,,34.4325000000,-119.9120000000,,,,Unknown,NAD83,,,,,,,US,06,083,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-315CAP,El Capitan Creek below Highway 101,River/Stream,,18060013,,,,,34.4604000000,-120.0220000000,,,,Unknown,NAD83,,,,,,,US,06,083,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-315CAU,Carpinteria Creek at Highway 192,River/Stream,,18060013,,,,,34.4013000000,-119.4860000000,,,,Unknown,NAD83,,,,,,,US,06,083,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-315CRP,Carpinteria Creek at 8th Street foot bridge,River/Stream,,18060013,,,,,34.3935000000,-119.5120000000,,,,Unknown,NAD83,,,,,,,US,06,083,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-315DOS,Dos Pueblos Canyon Creek at Highway 101,River/Stream,,18060013,,,,,34.4476000000,-119.9590000000,,,,Unknown,NAD83,,,,,,,US,06,083,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-315FRC,Franklin Creek at 7th Street,River/Stream,,18060013,,,,,34.4014000000,-119.5210000000,,,,Unknown,NAD83,,,,,,,US,06,083,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-315GAI,Canada de la Gaviota at Highway 1,River/Stream,,18060013,,,,,34.5100000000,-120.2270000000,,,,Unknown,NAD83,,,,,,,US,06,083,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-315GAV,Canada de la Gaviota at State Park entrance,River/Stream,,18060013,,,,,34.4736000000,-120.2280000000,,,,Unknown,NAD83,,,,,,,US,06,083,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-315JAL,Jalama Creek at County Park at RR trussels,River/Stream,,18060013,,,,,34.5122000000,-120.4980000000,,,,Unknown,NAD83,,,,,,,US,06,083,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-315MIS,Mission Creek at Montecito Street,River/Stream,,18060013,,,,,34.4130000000,-119.6940000000,,,,Unknown,NAD83,,,,,,,US,06,083,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-315MIU,Mission Creek at Foothill Road,River/Stream,,18060013,,,,,34.4467000000,-119.7070000000,,,,Unknown,NAD83,,,,,,,US,06,083,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-315MTC,Montecito Creek at Jamison Lane,River/Stream,,18060013,,,,,34.4230000000,-119.6340000000,,,,Unknown,NAD83,,,,,,,US,06,083,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-315RIN,Rincon Creek at Bates Road,River/Stream,,18070101,,,,,34.3769000000,-119.4770000000,,,,Unknown,NAD83,,,,,,,US,06,111,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-315ROM,Romero Creek @ Jamison Lane,Other-Surface Water,,18060013,,,,,34.4214000000,-119.6190000000,,,,Unknown,NAD83,,,,,,,US,06,083,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-315RSB,Canada del Refugio above Highway 101,River/Stream,,18060013,,,,,34.4660000000,-120.0680000000,,,,Unknown,NAD83,,,,,,,US,06,083,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-315SCC,Sycamore Creek at Punta Gorda,River/Stream,,18060013,,,,,34.4209000000,-119.6700000000,,,,Unknown,NAD83,,,,,,,US,06,083,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-315SMC,Santa Monica Creek @ Carpenteria Avenue,River/Stream,,18060013,,,,,34.4048000000,-119.5280000000,,,,Unknown,NAD83,,,,,,,US,06,083,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-315TCI,Tecolote Creek @ Bacara Resort access Road,River/Stream,,18060013,,,,,34.4340000000,-119.9160000000,,,,Unknown,NAD83,,,,,,,US,06,083,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-403WE0560,Sespe Creek ~0.2 miles downstream from Trout Creek.,River/Stream,,18070102,,,,,34.5584000000,-119.1410000000,,,,Unknown,NAD83,948,m,,,Other,UNKWN,US,06,111,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-403WE0682,Bouquet Canyon Creek ~0.5mi Below Bouquet Reservoir,River/Stream,,18070102,,,,,34.5707000000,-118.3900000000,,,,Unknown,NAD83,845,m,,,Other,UNKWN,US,06,037,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-403WE0683,Santa Paula Creek ~1.5mi N Hwy 150,River/Stream,,18070102,,,,,34.4395000000,-119.0760000000,,,,Unknown,NAD83,361,m,,,Other,UNKWN,US,06,111,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-403WE1027,Lockwood Creek Lockwood Valley Campground,River/Stream,,18070102,,,,,34.7265000000,-119.0280000000,,,,Unknown,NAD83,1441,m,,,Other,UNKWN,US,06,111,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-404BA1128,Las Virgenes Creek Random Site 1128,River/Stream,,18070104,,,,,34.1039000000,-118.7130000000,,,,Unknown,NAD83,,,,,,,US,06,037,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-404BLNAxx,Ballona Creek Downstream of Sawtelle (Centinella),River/Stream,,18070104,,,,,33.9860000000,-118.4170000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,037,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-404LCCAH1,Lachusa Canyon Creek  above Hwy 1,River/Stream,,18070104,,,,,34.0418000000,-118.8940000000,,,,Unknown,NAD83,34,m,,,Other,UNKWN,US,06,037,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-404LCCALV,Liberty Canyon Creek above Las Virgenes Cr.,River/Stream,,18070104,,,,,34.1052000000,-118.7130000000,,,,Unknown,NAD83,170,m,,,Other,UNKWN,US,06,037,,,,,,,,,,STORET
